id,network_tag,name,latitude,longitude,bikes,free,timestamp,extra
8009,divvy,12 - South Shore Dr & 71st St,41.7664094567,-87.5656875719,11,4,2015-10-25 18:21:09,"{'uid': 12, 'landMark': u'497', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'South Shore Dr & 71st St', 'statusValue': u'In Service', 'testStation': False, 'location': u'MLSW', 'postalCode': u'', 'statusKey': 1}"
8010,divvy,13 - Wilton Ave & Diversey Pkwy,41.932418,-87.652705,14,12,2015-10-25 18:21:09,"{'uid': 13, 'landMark': u'066', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wilton Ave & Diversey Pkwy', 'statusValue': u'In Service', 'testStation': False, 'location': u'2790 N.Wilton Ave', 'postalCode': u'', 'statusKey': 1}"
8011,divvy,14 - Morgan St & 18th St,41.858086,-87.651073,8,7,2015-10-25 18:21:09,"{'uid': 14, 'landMark': u'163', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Morgan St & 18th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'962 W. 18th St', 'postalCode': u'', 'statusKey': 1}"
8012,divvy,15 - Racine Ave & 18th St,41.858166,-87.656495,8,6,2015-10-25 18:21:09,"{'uid': 15, 'landMark': u'164', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Racine Ave & 18th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'1726 S Racine Ave', 'postalCode': u'', 'statusKey': 1}"
8013,divvy,16 - Wood St & North Ave,41.910329,-87.672516,5,5,2015-10-25 18:21:09,"{'uid': 16, 'landMark': u'223', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 11, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wood St & North Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'1553 N Wood St', 'postalCode': u'', 'statusKey': 1}"
8014,divvy,17 - Wood St & Division St,41.90332,-87.67273,1,12,2015-10-25 18:21:09,"{'uid': 17, 'landMark': u'246', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wood St & Division St', 'statusValue': u'In Service', 'testStation': False, 'location': u'1802 W. Divison St', 'postalCode': u'', 'statusKey': 1}"
8015,divvy,18 - Wacker Dr & Washington St,41.88327159253,-87.6373132869,13,5,2015-10-25 18:21:09,"{'uid': 18, 'landMark': u'536', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wacker Dr & Washington St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8016,divvy,19 - Loomis St & Taylor St,41.869417,-87.660996,8,6,2015-10-25 18:21:09,"{'uid': 19, 'landMark': u'139', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Loomis St & Taylor St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8017,divvy,20 - Sheffield Ave & Kingsbury St,41.90959193,-87.65349723,10,3,2015-10-25 18:21:09,"{'uid': 20, 'landMark': u'154', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Sheffield Ave & Kingsbury St', 'statusValue': u'In Service', 'testStation': False, 'location': u'1009 W. Weed st', 'postalCode': u'', 'statusKey': 1}"
8018,divvy,21 - Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,7,7,2015-10-25 18:21:09,"{'uid': 21, 'landMark': u'157', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Aberdeen St & Jackson Blvd', 'statusValue': u'In Service', 'testStation': False, 'location': u'1103 W.Jackson Blvd', 'postalCode': u'', 'statusKey': 1}"
8019,divvy,22 - May St & Taylor St,41.8694821,-87.6554864,8,7,2015-10-25 18:21:09,"{'uid': 22, 'landMark': u'160', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'May St & Taylor St', 'statusValue': u'In Service', 'testStation': False, 'location': u'1134 W. Taylor St', 'postalCode': u'', 'statusKey': 1}"
8020,divvy,23 - Orleans St & Elm St,41.902924,-87.637715,6,8,2015-10-25 18:21:09,"{'uid': 23, 'landMark': u'172', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Orleans St & Elm St', 'statusValue': u'In Service', 'testStation': False, 'location': u'350 W. Elm st', 'postalCode': u'', 'statusKey': 1}"
8021,divvy,24 - Fairbanks Ct & Grand Ave,41.89186,-87.62062,1,13,2015-10-25 18:21:09,"{'uid': 24, 'landMark': u'262', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Fairbanks Ct & Grand Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'240 E.Grand Ave.', 'postalCode': u'', 'statusKey': 1}"
8022,divvy,25 - Michigan Ave & Pearson St,41.89766,-87.62351,14,8,2015-10-25 18:21:09,"{'uid': 25, 'landMark': u'034', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Michigan Ave & Pearson st', 'statusValue': u'In Service', 'testStation': False, 'location': u'150 E.Pearson st', 'postalCode': u'', 'statusKey': 1}"
8023,divvy,26 - McClurg Ct & Illinois St,41.89102,-87.6173,10,19,2015-10-25 18:21:09,"{'uid': 26, 'landMark': u'051', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 31, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'McClurg Ct & Illinois St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8024,divvy,27 - Larrabee St & North Ave,41.91021,-87.6435,12,7,2015-10-25 18:21:09,"{'uid': 27, 'landMark': u'174', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Larrabee St & North Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'1530 N.Larrabee st', 'postalCode': u'', 'statusKey': 1}"
8025,divvy,28 - Larrabee St & Menomonee St,41.91468,-87.64332,5,10,2015-10-25 18:21:09,"{'uid': 28, 'landMark': u'282', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Larrabee St & Menomonee St', 'statusValue': u'In Service', 'testStation': False, 'location': u'590 W. Menomonee', 'postalCode': u'', 'statusKey': 1}"
8026,divvy,29 - Noble St & Milwaukee Ave,41.90068,-87.6626,6,8,2015-10-25 18:21:09,"{'uid': 29, 'landMark': u'290', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Noble St & Milwaukee Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'1016 N. Noble st', 'postalCode': u'', 'statusKey': 1}"
8027,divvy,30 - Ashland Ave & Augusta Blvd,41.899643,-87.6677,7,8,2015-10-25 18:21:09,"{'uid': 30, 'landMark': u'248', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Ashland Ave & Augusta Blvd', 'statusValue': u'In Service', 'testStation': False, 'location': u'1611 W. Augusta Blvd', 'postalCode': u'', 'statusKey': 1}"
8028,divvy,31 - Franklin St & Chicago Ave,41.89680204,-87.63563839,19,4,2015-10-25 18:21:09,"{'uid': 31, 'landMark': u'017', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Franklin St & Chicago Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'805 N. Franklin St', 'postalCode': u'', 'statusKey': 1}"
8029,divvy,32 - Racine Ave & Congress Pkwy,41.87464,-87.65703,11,7,2015-10-25 18:21:09,"{'uid': 32, 'landMark': u'076', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Racine Ave & Congress Pkwy', 'statusValue': u'In Service', 'testStation': False, 'location': u'550 S. Racine', 'postalCode': u'', 'statusKey': 1}"
8030,divvy,33 - State St & Van Buren St,41.877181,-87.627844,9,16,2015-10-25 18:21:09,"{'uid': 33, 'landMark': u'003', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'State St & Van Buren St', 'statusValue': u'In Service', 'testStation': False, 'location': u'360 S State St', 'postalCode': u'', 'statusKey': 1}"
8031,divvy,34 - Cannon Dr & Fullerton Ave,41.9267559875,-87.6344287848,14,1,2015-10-25 18:21:09,"{'uid': 34, 'landMark': u'124', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Cannon Dr & Fullerton Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'2432 N. Cannon Dr.', 'postalCode': u'', 'statusKey': 1}"
8032,divvy,35 - Streeter Dr & Illinois St,41.891071,-87.6122,35,2,2015-10-25 18:21:09,"{'uid': 35, 'landMark': u'022', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 39, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Streeter Dr & Illinois St', 'statusValue': u'In Service', 'testStation': False, 'location': u'585 E. Illinois st', 'postalCode': u'', 'statusKey': 1}"
8033,divvy,36 - Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,6,23,2015-10-25 18:21:09,"{'uid': 36, 'landMark': u'019', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 30, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Franklin St & Jackson Blvd', 'statusValue': u'In Service', 'testStation': False, 'location': u'340 S. Franklin St', 'postalCode': u'', 'statusKey': 1}"
8034,divvy,37 - Dearborn St & Adams St,41.8793563587,-87.6297910363,2,17,2015-10-25 18:21:09,"{'uid': 37, 'landMark': u'020', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Dearborn St & Adams St', 'statusValue': u'In Service', 'testStation': False, 'location': u'59 W. Adams St ', 'postalCode': u'', 'statusKey': 1}"
8035,divvy,38 - Clark St & Lake St,41.88602082773,-87.6308760584,9,18,2015-10-25 18:21:09,"{'uid': 38, 'landMark': u'547', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Clark St & Lake St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8036,divvy,39 - Wabash Ave & Adams St,41.87947235235,-87.6256886059,16,6,2015-10-25 18:21:09,"{'uid': 39, 'landMark': u'538', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wabash Ave & Adams St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8037,divvy,40 - LaSalle St & Adams St,41.87934437346,-87.6319852213,2,13,2015-10-25 18:21:09,"{'uid': 40, 'landMark': u'537', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'LaSalle St & Adams St', 'statusValue': u'Not In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 3}"
8038,divvy,41 - Federal St & Polk St,41.87207763285,-87.6295437729,13,4,2015-10-25 18:21:09,"{'uid': 41, 'landMark': u'543', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Federal St & Polk St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8039,divvy,42 - Wabash Ave & Cermak Rd,41.852619,-87.626488,4,6,2015-10-25 18:21:09,"{'uid': 42, 'landMark': u'170', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 11, 'altitude': u'', 'stAddress2': u'CTA Green Line - Cermak Stop', 'stAddress1': u'Wabash Ave & Cermak Rd', 'statusValue': u'In Service', 'testStation': False, 'location': u'13 E Cermak Rd', 'postalCode': u'', 'statusKey': 1}"
8040,divvy,43 - Michigan Ave & Washington St,41.8838927658,-87.6246491409,21,19,2015-10-25 18:21:09,"{'uid': 43, 'landMark': u'001', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 43, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Michigan Ave & Washington St', 'statusValue': u'In Service', 'testStation': False, 'location': u'120 N Michigan', 'postalCode': u'', 'statusKey': 1}"
8041,divvy,44 - State St & Randolph St,41.8847302006,-87.6277335692,19,6,2015-10-25 18:21:09,"{'uid': 44, 'landMark': u'002', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'State St & Randolph St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8042,divvy,45 - Michigan Ave & Congress Pkwy,41.876243,-87.624426,1,14,2015-10-25 18:21:09,"{'uid': 45, 'landMark': u'040', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Michigan Ave & Congress Pkwy', 'statusValue': u'In Service', 'testStation': False, 'location': u'420 w. Michigan', 'postalCode': u'', 'statusKey': 1}"
8043,divvy,46 - Wells St & Walton St,41.89993001,-87.63443007,9,8,2015-10-25 18:21:09,"{'uid': 46, 'landMark': u'046', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wells St & Walton St', 'statusValue': u'In Service', 'testStation': False, 'location': u'932 N. Wells St.', 'postalCode': u'', 'statusKey': 1}"
8044,divvy,47 - State St & Kinzie St,41.88918,-87.6277,7,16,2015-10-25 18:21:09,"{'uid': 47, 'landMark': u'050', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'State St & Kinzie St', 'statusValue': u'In Service', 'testStation': False, 'location': u'5 E. Kinzie St.', 'postalCode': u'', 'statusKey': 1}"
8045,divvy,48 - Larrabee St & Kingsbury St,41.897764,-87.642884,11,15,2015-10-25 18:21:09,"{'uid': 48, 'landMark': u'012', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Larrabee St & Kingsbury St', 'statusValue': u'In Service', 'testStation': False, 'location': u'840 N. Larrabee St.', 'postalCode': u'', 'statusKey': 1}"
8046,divvy,49 - Dearborn St & Monroe St,41.881319815,-87.6295209193,13,13,2015-10-25 18:21:09,"{'uid': 49, 'landMark': u'049', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Dearborn St & Monroe St', 'statusValue': u'In Service', 'testStation': False, 'location': u'80 S. Dearborn St.', 'postalCode': u'', 'statusKey': 1}"
8047,divvy,50 - Clark St & Congress Pkwy,41.8759326655,-87.6305845355,15,10,2015-10-25 18:21:09,"{'uid': 50, 'landMark': u'009', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Clark St & Congress Pkwy', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8048,divvy,51 - Clark St & Randolph St,41.884576228,-87.63188991,14,16,2015-10-25 18:21:09,"{'uid': 51, 'landMark': u'005', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 31, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Clark St & Randolph St', 'statusValue': u'In Service', 'testStation': False, 'location': u'120 W. Randolph St.', 'postalCode': u'', 'statusKey': 1}"
8049,divvy,52 - Michigan Ave & Lake St,41.886024,-87.624117,10,20,2015-10-25 18:21:09,"{'uid': 52, 'landMark': u'043', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 31, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Michigan Ave & Lake St', 'statusValue': u'In Service', 'testStation': False, 'location': u'203 N. Michigan Ave.', 'postalCode': u'', 'statusKey': 1}"
8050,divvy,53 - Wells St & Erie St,41.893832,-87.634195,7,11,2015-10-25 18:21:09,"{'uid': 53, 'landMark': u'064', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'Formerly Wells/Huron', 'stAddress1': u'Wells St & Erie St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8051,divvy,54 - Ogden Ave & Chicago Ave,41.896362458,-87.6540612729,4,14,2015-10-25 18:21:09,"{'uid': 54, 'landMark': u'044', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Ogden Ave & Chicago Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'1040 W. Chicago Ave.', 'postalCode': u'', 'statusKey': 1}"
8052,divvy,55 - Halsted St & Roosevelt Rd,41.867324,-87.648625,1,22,2015-10-25 18:21:09,"{'uid': 55, 'landMark': u'166', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Halsted St & Roosevelt Rd', 'statusValue': u'In Service', 'testStation': False, 'location': u'850 W Roosevelt Rd', 'postalCode': u'', 'statusKey': 1}"
8053,divvy,56 - Desplaines St & Kinzie St,41.888716036,-87.6444478533,5,20,2015-10-25 18:21:09,"{'uid': 56, 'landMark': u'039', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Desplaines St & Kinzie St', 'statusValue': u'In Service', 'testStation': False, 'location': u'368 N. Desplaines St.', 'postalCode': u'', 'statusKey': 1}"
8054,divvy,57 - Clinton St & Roosevelt Rd,41.8671177825,-87.6410879593,11,4,2015-10-25 18:21:09,"{'uid': 57, 'landMark': u'327', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Clinton St & Roosevelt Rd', 'statusValue': u'In Service', 'testStation': False, 'location': u'559 W. Roosevelt Rd.', 'postalCode': u'', 'statusKey': 1}"
8055,divvy,58 - Marshfield Ave & Cortland St,41.916017,-87.668879,0,21,2015-10-25 18:21:09,"{'uid': 58, 'landMark': u'025', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Marshfield Ave & Cortland St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
8056,divvy,59 - Wabash Ave & Roosevelt Rd,41.867227,-87.625961,15,7,2015-10-25 18:21:09,"{'uid': 59, 'landMark': u'031', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wabash Ave & Roosevelt Rd', 'statusValue': u'In Service', 'testStation': False, 'location': u'1210 S. Wabash Ave.', 'postalCode': u'', 'statusKey': 1}"
8057,divvy,60 - Dayton St & North Ave,41.9105780349,-87.6494219288,17,2,2015-10-25 18:21:09,"{'uid': 60, 'landMark': u'058', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Dayton St & North Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'1575 N. Dayton St.', 'postalCode': u'', 'statusKey': 1}"
8058,divvy,61 - Wood St & Milwaukee Ave,41.907655,-87.672552,12,3,2015-10-25 18:21:09,"{'uid': 61, 'landMark': u'221', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Wood St & Milwaukee Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'1416 N. Wood', 'postalCode': u'', 'statusKey': 1}"
8059,divvy,62 - McCormick Place,41.8513751729,-87.6188346489,6,21,2015-10-25 18:21:09,"{'uid': 62, 'landMark': u'106', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 27, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'McCormick Place', 'statusValue': u'In Service', 'testStation': False, 'location': u'2253 S. Dr. Martin Luther King Jr Dr.', 'postalCode': u'', 'statusKey': 1}"
8060,divvy,66 - Clinton St & Lake St,41.885464,-87.641253,9,9,2015-10-25 18:21:09,"{'uid': 66, 'landMark': u'021', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Clinton St & Lake St', 'statusValue': u'In Service', 'testStation': False, 'location': u'183 N. Clinton St.', 'postalCode': u'', 'statusKey': 1}"
8061,divvy,67 - Sheffield Ave & Fullerton Ave,41.9256018819,-87.6537080423,6,12,2015-10-25 18:21:09,"{'uid': 67, 'landMark': u'060', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Sheffield Ave & Fullerton Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'2410 N. Sheffield Ave.', 'postalCode': u'', 'statusKey': 1}"
8062,divvy,68 - Clinton St & Tilden St,41.875885,-87.640795,9,14,2015-10-25 18:21:09,"{'uid': 68, 'landMark': u'037', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Clinton St & Tilden St', 'statusValue': u'In Service', 'testStation': False, 'location': u'520 W. Tilden', 'postalCode': u'', 'statusKey': 1}"
8063,divvy,69 - Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,17,1,2015-10-25 18:21:09,"{'uid': 69, 'landMark': u'065', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Damen Ave & Pierce Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'2002 W. Pierce Ave.', 'postalCode': u'', 'statusKey': 1}"
8064,divvy,71 - Morgan St & Lake St,41.8854833079,-87.6523048564,10,4,2015-10-25 18:21:09,"{'uid': 71, 'landMark': u'072', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Morgan St & Lake St', 'statusValue': u'In Service', 'testStation': False, 'location': u'1003 W. Lake St.', 'postalCode': u'', 'statusKey': 1}"
8065,divvy,72 - State St & 16th St,41.8601213774,-87.6277291853,5,9,2015-10-25 18:21:09,"{'uid': 72, 'landMark': u'148', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'State St & 16th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'1 W. 16th St.', 'postalCode': u'', 'statusKey': 1}"
8066,divvy,73 - Jefferson St & Monroe St,41.880422,-87.642746,1,18,2015-10-25 18:21:09,"{'uid': 73, 'landMark': u'038', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Jefferson St & Monroe St', 'statusValue': u'In Service', 'testStation': False, 'location': u'207 S. Jefferson St.', 'postalCode': u'', 'statusKey': 1}"
8067,divvy,74 - Kingsbury St & Erie St,41.893882,-87.641711,8,12,2015-10-25 18:21:09,"{'uid': 74, 'landMark': u'265', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Kingsbury St & Erie St', 'statusValue': u'In Service', 'testStation': False, 'location': u'511 W Erie', 'postalCode': u'', 'statusKey': 1}"
8068,divvy,75 - Canal St & Jackson Blvd,41.878412,-87.641052,18,11,2015-10-25 18:21:09,"{'uid': 75, 'landMark': u'138', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 31, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Canal St & Jackson Blvd', 'statusValue': u'In Service', 'testStation': False, 'location': u'510 W. Jackson Blvd.', 'postalCode': u'', 'statusKey': 1}"
8069,divvy,76 - Lake Shore Dr & Monroe St,41.880958,-87.616743,7,32,2015-10-25 18:21:09,"{'uid': 76, 'landMark': u'300', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 39, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Lake Shore Dr & Monroe St', 'statusValue': u'In Service', 'testStation': False, 'location': u'402 E. Monroe St.', 'postalCode': u'', 'statusKey': 1}"
8070,divvy,77 - Clinton St & Madison St,41.882242,-87.641066,18,11,2015-10-25 18:21:09,"{'uid': 77, 'landMark': u'301', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 31, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Clinton St & Madison St', 'statusValue': u'In Service', 'testStation': False, 'location': u'5N Clinton St', 'postalCode': u'', 'statusKey': 1}"
8071,divvy,80 - Aberdeen St & Monroe St (Madison St),41.880456,-87.653929,14,5,2015-10-25 18:21:09,"{'uid': 80, 'landMark': u'156', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Aberdeen St & Monroe St (Madison St)', 'statusValue': u'In Service', 'testStation': False, 'location': u'1059 W. Madison St.', 'postalCode': u'', 'statusKey': 1}"
8072,divvy,81 - Daley Center Plaza,41.884451,-87.629892,25,13,2015-10-25 18:21:09,"{'uid': 81, 'landMark': u'023', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 39, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Daley Center Plaza', 'statusValue': u'In Service', 'testStation': False, 'location': u'48 W. Washington St.', 'postalCode': u'', 'statusKey': 1}"
8073,divvy,84 - Union Ave & Grand Ave,41.891,-87.645925,4,15,2015-10-25 18:21:09,"{'uid': 84, 'landMark': u'033', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Union Ave & Grand Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'820 W. Grand Ave.', 'postalCode': u'', 'statusKey': 1}"
8074,divvy,85 - Michigan Ave & Oak St,41.90096039,-87.62377664,15,7,2015-10-25 18:21:09,"{'uid': 85, 'landMark': u'042', 'lastCommunicationTime': None, 'city': u'Chicago', 'totalDocks': 23, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Michigan Ave & Oak St', 'statusValue': u'In Service', 'testStation': False, 'location': u'140 E. Oak St.', 'postalCode': u'', 'statusKey': 1}"
8075,divvy,86 - Eckhart Park,41.89637337,-87.66098386,7,8,2015-10-25 18:21:09,"{'uid': 86, 'landMark': u'289', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Eckhart Park', 'statusValue': u'In Service', 'testStation': False, 'location': u'811 N. Noble St.', 'postalCode': u'', 'statusKey': 1}"
